"","teryt","wojewodztwo"," kodgminy","gmina","typ","obwod","wyborcy","oddane","wazne","sld","psl","ppp","po","pis","nop","pr"
"642",140000,"mazowieckie",140802,"Jabłonna","wieś",2,2327,1095,891,12.79,16.72,1.23,34.57,24.35,0.56,0.9
"643",140000,"mazowieckie",140802,"Jabłonna","wieś",3,2327,1095,891,12.79,16.72,1.23,34.57,24.35,0.56,0.9
"644",140000,"mazowieckie",140802,"Jabłonna","wieś",4,1932,1118,831,15.88,18.65,0.6,33.69,21.42,0.6,1.08
"645",140000,"mazowieckie",140802,"Jabłonna","wieś",5,2407,1454,1170,12.91,11.03,1.2,44.62,18.97,0.34,1.03
"646",140000,"mazowieckie",140802,"Jabłonna","wieś",6,947,472,409,14.67,10.27,0,44.99,20.78,0.24,0.24
"647",140000,"mazowieckie",140802,"Jabłonna","wieś",7,829,407,283,27.56,14.84,1.41,26.15,21.55,0,0.71
"648",140000,"mazowieckie",140801,"Legionowo","miasto",1,1525,778,647,12.67,10.05,1.24,40.19,25.19,0.31,1.24
"649",140000,"mazowieckie",140801,"Legionowo","miasto",2,1804,729,587,13.29,9.2,1.19,42.08,22.49,1.36,0.68
"650",140000,"mazowieckie",140801,"Legionowo","miasto",3,1842,835,707,10.33,13.58,0.99,36.78,28.43,0.42,1.13
"651",140000,"mazowieckie",140801,"Legionowo","miasto",4,1558,742,666,27.48,9.91,0.6,40.54,10.21,0.6,0.6
"652",140000,"mazowieckie",140801,"Legionowo","miasto",5,1558,742,666,27.48,9.91,0.6,40.54,10.21,0.6,0.6
"653",140000,"mazowieckie",140801,"Legionowo","miasto",6,2161,1111,1006,18.39,8.45,0.5,50.1,14.31,0.5,0.6
"654",140000,"mazowieckie",140801,"Legionowo","miasto",7,2302,1064,897,18.62,11.82,0.89,40.91,17.06,0.33,1.23
"655",140000,"mazowieckie",140801,"Legionowo","miasto",8,2030,968,862,12.88,7.66,0.7,45.48,23.55,0.23,1.04
"656",140000,"mazowieckie",140801,"Legionowo","miasto",9,2182,988,863,8.92,10.54,0.46,44.61,24.1,0.46,1.39
"657",140000,"mazowieckie",140801,"Legionowo","miasto",10,2263,1101,966,11.49,8.9,0.21,43.48,21.95,0.62,1.24
"658",140000,"mazowieckie",140801,"Legionowo","miasto",11,2204,1144,1012,11.66,8.79,0.4,39.92,27.37,0.4,0.99
"659",140000,"mazowieckie",140801,"Legionowo","miasto",12,1590,754,650,10.77,9.69,0.62,43.23,24.77,0.92,1.69
"660",140000,"mazowieckie",140801,"Legionowo","miasto",13,1381,655,584,11.3,7.19,0.51,40.58,29.62,0.17,1.71
"661",140000,"mazowieckie",140801,"Legionowo","miasto",14,1756,822,660,13.03,7.58,0.76,45.15,24.55,0.3,0.61
"662",140000,"mazowieckie",140801,"Legionowo","miasto",15,1667,805,682,10.12,11.58,0.29,40.62,26.1,0.59,0.88
"663",140000,"mazowieckie",140801,"Legionowo","miasto",16,1597,772,674,8.75,7.27,1.78,45.55,25.37,0,0.59
"664",140000,"mazowieckie",140801,"Legionowo","miasto",17,1959,900,768,11.98,9.51,0.78,40.49,27.34,0.13,1.04
"665",140000,"mazowieckie",140801,"Legionowo","miasto",18,2073,1022,879,10.35,7.96,1.14,43,25.03,0.23,1.02
"666",140000,"mazowieckie",140801,"Legionowo","miasto",19,1339,647,561,11.76,8.38,1.07,41.71,23.89,0.71,1.25
"667",140000,"mazowieckie",140801,"Legionowo","miasto",20,1653,785,703,13.37,12.94,0.85,40.11,23.19,0.43,1.14
"668",140000,"mazowieckie",140801,"Legionowo","miasto",21,1885,868,746,12.73,10.19,0.54,39.14,25.6,0.54,0.94
"669",140000,"mazowieckie",140801,"Legionowo","miasto",22,2138,1099,996,9.24,10.04,1,39.36,28.01,0.6,1
"670",140000,"mazowieckie",140801,"Legionowo","miasto",23,83,55,45,17.78,11.11,2.22,31.11,24.44,4.44,0
"671",140000,"mazowieckie",140803,"Nieporęt","wieś",1,2104,1306,1066,14.07,12.01,1.69,29.74,27.2,0.28,1.03
"672",140000,"mazowieckie",140803,"Nieporęt","wieś",2,993,578,511,17.03,5.09,0.59,47.36,18.59,0.2,1.37
"673",140000,"mazowieckie",140803,"Nieporęt","wieś",3,1324,771,610,14.75,11.15,1.64,33.61,23.93,0.49,1.97
"674",140000,"mazowieckie",140803,"Nieporęt","wieś",4,1170,658,497,24.95,12.27,2.01,29.38,19.92,0.6,0.4
"675",140000,"mazowieckie",140803,"Nieporęt","wieś",5,752,452,351,16.52,9.97,1.42,21.08,27.64,0.85,0.85
"676",140000,"mazowieckie",140803,"Nieporęt","wieś",6,927,544,429,11.42,17.72,2.56,29.84,23.31,0.7,0.7
"677",140000,"mazowieckie",140803,"Nieporęt","wieś",7,1270,721,622,7.56,8.2,0.32,45.98,19.94,0.64,1.13
"678",140000,"mazowieckie",140803,"Nieporęt","wieś",8,673,337,283,12.72,12.37,0.71,42.05,23.32,0.71,0.71
"679",140000,"mazowieckie",140803,"Nieporęt","wieś",9,779,408,317,22.71,18.61,1.89,29.97,12.62,0.32,1.26
"680",140000,"mazowieckie",140804,"Serock","obszar miesko-wiejski",1,1155,604,498,23.09,14.86,0.4,27.71,21.29,0.4,0.4
"681",140000,"mazowieckie",140804,"Serock","obszar miesko-wiejski",2,1964,969,760,20.26,13.82,0.66,25.13,25.92,0.66,1.71
"682",140000,"mazowieckie",140804,"Serock","obszar miesko-wiejski",3,1123,572,443,19.19,25.73,1.58,23.93,18.51,0.68,0.9
"683",140000,"mazowieckie",140804,"Serock","obszar miesko-wiejski",4,2044,922,639,20.66,15.34,0.31,29.73,22.54,1.41,0.63
"684",140000,"mazowieckie",140804,"Serock","obszar miesko-wiejski",5,2044,922,639,20.66,15.34,0.31,29.73,22.54,1.41,0.63
"685",140000,"mazowieckie",140804,"Serock","obszar miesko-wiejski",6,905,462,404,32.18,11.14,0.5,29.95,11.88,0.74,0
"686",140000,"mazowieckie",140804,"Serock","obszar miesko-wiejski",7,602,350,259,22.39,15.06,0.77,30.89,18.53,1.16,0.39
"687",140000,"mazowieckie",140805,"Wieliszew","wieś",1,1840,1062,784,26.02,13.27,0.89,26.66,21.68,0.64,0.64
"688",140000,"mazowieckie",140805,"Wieliszew","wieś",2,1651,1074,693,20.06,19.05,1.01,30.74,21.07,0.58,0.14
"689",140000,"mazowieckie",140805,"Wieliszew","wieś",3,1486,877,657,21.31,16.13,1.37,25.72,20.24,0.61,1.07
"690",140000,"mazowieckie",140805,"Wieliszew","wieś",4,1486,877,657,21.31,16.13,1.37,25.72,20.24,0.61,1.07
"691",140000,"mazowieckie",140805,"Wieliszew","wieś",5,1256,701,554,15.16,14.98,0.72,38.45,19.49,0.36,0.54
"692",140000,"mazowieckie",140805,"Wieliszew","wieś",6,1184,633,537,14.53,12.48,0.56,30.35,28.31,0.56,0.37
"693",140000,"mazowieckie",140901,"Chotcza","wieś",1,511,348,290,15.52,57.24,1.72,6.55,4.83,0.69,4.14
"694",140000,"mazowieckie",140901,"Chotcza","wieś",2,903,599,418,14.83,63.16,0.72,5.5,9.09,0.72,0.48
"695",140000,"mazowieckie",140901,"Chotcza","wieś",3,744,388,299,8.7,77.59,0.33,2.34,8.36,0.33,0.67
"696",140000,"mazowieckie",140902,"Ciepielów","wieś",1,365,213,143,6.99,74.13,0.7,2.8,5.59,1.4,1.4
"697",140000,"mazowieckie",140902,"Ciepielów","wieś",2,521,251,192,8.33,66.15,1.04,3.12,10.94,1.04,0.52
"698",140000,"mazowieckie",140902,"Ciepielów","wieś",3,2203,1095,772,13.08,52.07,1.3,7.64,15.16,1.04,1.17
"699",140000,"mazowieckie",140902,"Ciepielów","wieś",4,260,101,72,11.11,34.72,1.39,13.89,31.94,1.39,0
"700",140000,"mazowieckie",140902,"Ciepielów","wieś",5,722,411,309,2.91,81.23,0.97,6.15,6.15,0,0
"701",140000,"mazowieckie",140902,"Ciepielów","wieś",6,342,162,119,9.24,56.3,0.84,5.04,12.61,0,0
"702",140000,"mazowieckie",140902,"Ciepielów","wieś",7,369,211,163,5.52,75.46,1.23,1.84,7.98,1.23,1.23
"703",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",1,1220,620,545,17.43,33.94,1.28,21.83,16.15,0,0.92
"704",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",2,1954,1042,828,9.18,36.35,1.21,21.74,22.1,0.12,1.69
"705",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",3,1753,923,756,9.92,36.38,1.85,26.19,17.06,0.66,1.72
"706",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",4,555,191,191,16.23,36.65,2.09,16.75,13.09,2.62,2.09
"707",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",5,1042,449,365,6.3,45.21,1.92,23.56,15.07,0,1.37
"708",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",6,891,449,377,7.16,44.03,0.53,26.53,12.47,0.8,0.8
"709",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",7,263,101,84,5.95,45.24,2.38,27.38,8.33,1.19,0
"710",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",8,843,402,309,5.5,47.25,0.32,24.92,12.62,0.32,0
"711",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",9,463,272,218,5.96,53.67,3.67,22.02,8.26,0,0.92
"712",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",10,765,459,398,7.04,48.74,0.75,17.09,12.56,0.5,1.01
"713",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",11,90,30,14,50,35.71,0,7.14,0,7.14,0
"714",140000,"mazowieckie",140903,"Lipsko","obszar miesko-wiejski",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",140000,"mazowieckie",140904,"Rzeczniów","wieś",1,1415,826,608,8.88,63.49,0.99,6.25,9.21,0.82,2.96
"716",140000,"mazowieckie",140904,"Rzeczniów","wieś",2,379,221,158,13.29,43.04,2.53,1.9,7.59,0.63,22.78
"717",140000,"mazowieckie",140904,"Rzeczniów","wieś",3,1087,597,425,7.53,39.53,1.18,15.76,18.82,0,0.47
"718",140000,"mazowieckie",140904,"Rzeczniów","wieś",4,389,163,122,10.66,40.16,0.82,9.84,15.57,1.64,4.1
"719",140000,"mazowieckie",140904,"Rzeczniów","wieś",5,617,290,237,10.97,50.21,2.53,7.59,10.13,0,2.11
"720",140000,"mazowieckie",140905,"Sienno","wieś",1,2042,1153,888,15.32,39.19,1.01,11.71,22.52,0.45,1.58
"721",140000,"mazowieckie",140905,"Sienno","wieś",2,496,232,169,11.83,43.79,1.18,4.73,23.67,1.18,0.59
"722",140000,"mazowieckie",140905,"Sienno","wieś",3,681,296,204,32.84,34.8,1.47,9.31,7.35,0.49,0.98
"723",140000,"mazowieckie",140905,"Sienno","wieś",4,490,247,203,9.85,41.87,0.49,5.91,31.03,1.97,0.99
"724",140000,"mazowieckie",140905,"Sienno","wieś",5,979,555,458,13.76,39.96,0.22,12.66,20.52,0.44,0.66
"725",140000,"mazowieckie",140905,"Sienno","wieś",6,573,352,240,20,43.33,1.25,15,7.5,1.67,0.83
"726",140000,"mazowieckie",140906,"Solec nad Wisłą","wieś",1,1226,801,559,13.42,41.32,0.89,19.14,11.81,1.25,1.61
"727",140000,"mazowieckie",140906,"Solec nad Wisłą","wieś",2,288,164,110,12.73,52.73,0,8.18,10,0.91,0.91
"728",140000,"mazowieckie",140906,"Solec nad Wisłą","wieś",3,542,297,199,16.58,32.16,4.02,11.56,20.6,2.01,1.51
"729",140000,"mazowieckie",140906,"Solec nad Wisłą","wieś",4,695,430,313,18.53,41.85,2.88,11.82,11.5,0,1.28
"730",140000,"mazowieckie",140906,"Solec nad Wisłą","wieś",5,442,280,197,16.75,44.67,1.02,9.14,15.23,0,0
"731",140000,"mazowieckie",140906,"Solec nad Wisłą","wieś",6,778,467,295,17.29,45.42,0,10.17,15.59,1.36,0
"732",140000,"mazowieckie",140906,"Solec nad Wisłą","wieś",7,233,143,109,6.42,37.61,3.67,7.34,33.03,4.59,0
"733",140000,"mazowieckie",140906,"Solec nad Wisłą","wieś",8,410,229,163,27.61,28.83,3.68,17.18,14.72,0,0
"734",140000,"mazowieckie",141001,"Huszlew","wieś",1,752,461,376,8.51,30.32,0.53,6.65,48.67,0.53,0.27
"735",140000,"mazowieckie",141001,"Huszlew","wieś",2,410,244,197,3.55,16.24,0.51,6.09,65.99,0,1.02
"736",140000,"mazowieckie",141001,"Huszlew","wieś",3,286,168,145,8.28,32.41,0.69,10.34,44.83,0.69,0
"737",140000,"mazowieckie",141001,"Huszlew","wieś",4,458,294,266,4.51,70.68,0,1.5,21.43,0,0
"738",140000,"mazowieckie",141001,"Huszlew","wieś",5,328,165,124,4.84,20.97,0.81,4.84,55.65,0,7.26
"739",140000,"mazowieckie",141001,"Huszlew","wieś",6,210,123,96,8.33,31.25,0,11.46,46.88,0,0
"740",140000,"mazowieckie",141002,"Łosice","obszar miesko-wiejski",1,2072,1063,932,7.4,45.71,0.54,12.02,25.75,0.32,1.5
"741",140000,"mazowieckie",141002,"Łosice","obszar miesko-wiejski",2,1478,704,604,6.62,44.04,0.5,13.41,26.16,0.17,1.49
"742",140000,"mazowieckie",141002,"Łosice","obszar miesko-wiejski",3,1202,574,510,9.02,39.41,0.78,17.84,20.98,0.39,1.76
"743",140000,"mazowieckie",141002,"Łosice","obszar miesko-wiejski",4,1782,842,724,9.53,40.47,0.41,13.54,25.14,0.28,1.38
"744",140000,"mazowieckie",141002,"Łosice","obszar miesko-wiejski",5,435,201,174,9.77,51.72,1.15,2.87,32.76,0.57,0
"745",140000,"mazowieckie",141002,"Łosice","obszar miesko-wiejski",6,1186,579,450,11.33,40.89,0.67,17.56,19.56,1.11,2
"746",140000,"mazowieckie",141002,"Łosice","obszar miesko-wiejski",7,584,228,162,11.73,48.77,2.47,7.41,19.14,0.62,0.62
"747",140000,"mazowieckie",141002,"Łosice","obszar miesko-wiejski",8,515,244,194,6.19,56.19,2.06,10.31,22.16,0.52,1.03
"748",140000,"mazowieckie",141003,"Olszanka","wieś",1,914,503,403,5.46,57.32,0.5,7.69,24.32,0.74,0
"749",140000,"mazowieckie",141003,"Olszanka","wieś",2,326,153,127,3.94,55.91,0,15.75,21.26,0,1.57
"750",140000,"mazowieckie",141003,"Olszanka","wieś",3,907,429,364,7.14,61.26,1.1,5.22,21.43,0,0.55
"751",140000,"mazowieckie",141003,"Olszanka","wieś",4,390,251,197,5.08,54.82,0.51,3.05,30.46,0.51,1.02
"752",140000,"mazowieckie",141004,"Platerów","wieś",1,294,143,137,3.65,67.88,0,0.73,21.17,0,1.46
"753",140000,"mazowieckie",141004,"Platerów","wieś",2,1139,509,423,6.15,67.38,0.71,5.67,15.13,0.47,0.47
"754",140000,"mazowieckie",141004,"Platerów","wieś",3,1020,446,362,5.8,67.4,0.55,4.42,15.47,0.28,0.28
"755",140000,"mazowieckie",141004,"Platerów","wieś",4,665,257,211,7.11,76.3,0.47,2.84,8.53,0,0
"756",140000,"mazowieckie",141004,"Platerów","wieś",5,267,119,95,8.42,82.11,0,1.05,5.26,0,1.05
"757",140000,"mazowieckie",141004,"Platerów","wieś",6,370,165,150,1.33,84.67,0,2,6.67,0,0
"758",140000,"mazowieckie",141004,"Platerów","wieś",7,251,73,67,4.48,73.13,0,4.48,10.45,1.49,1.49
"759",140000,"mazowieckie",141004,"Platerów","wieś",8,217,103,96,25,58.33,0,1.04,12.5,0,0
"760",140000,"mazowieckie",141005,"Sarnaki","wieś",1,1297,719,597,6.7,65.49,0.34,7.2,14.91,0.5,0.34
"761",140000,"mazowieckie",141005,"Sarnaki","wieś",2,998,506,410,8.05,59.27,1.22,4.88,17.56,1.95,0.49
"762",140000,"mazowieckie",141005,"Sarnaki","wieś",3,1048,579,427,11.01,49.88,2.34,7.26,20.84,0.47,0.7
"763",140000,"mazowieckie",141005,"Sarnaki","wieś",4,945,614,521,9.79,50.29,0.96,7.87,25.14,0.58,0.58
"764",140000,"mazowieckie",141006,"Stara Kornica","wieś",1,1698,979,762,12.86,46.33,0.26,8.66,20.87,0.26,1.18
"765",140000,"mazowieckie",141006,"Stara Kornica","wieś",2,313,152,123,7.32,45.53,1.63,0.81,38.21,0,0.81
"766",140000,"mazowieckie",141006,"Stara Kornica","wieś",3,663,385,320,8.12,50.62,0.31,2.5,16.56,0.31,2.19
"767",140000,"mazowieckie",141006,"Stara Kornica","wieś",4,583,285,225,10.22,44.89,0.44,7.56,28.44,0,1.78
"768",140000,"mazowieckie",141006,"Stara Kornica","wieś",5,781,441,336,13.69,53.27,1.49,6.25,18.75,0.6,0.89
"769",140000,"mazowieckie",141102,"Czerwonka","wieś",1,1035,875,561,15.33,31.37,0.53,5.53,43.85,0.36,0.53
"770",140000,"mazowieckie",141102,"Czerwonka","wieś",2,741,582,323,21.36,37.46,0.31,9.91,26.32,1.24,0.31
"771",140000,"mazowieckie",141102,"Czerwonka","wieś",3,183,117,88,18.18,42.05,0,5.68,25,1.14,1.14
"772",140000,"mazowieckie",141102,"Czerwonka","wieś",4,191,131,80,18.75,45,0,11.25,23.75,0,0
"773",140000,"mazowieckie",141103,"Karniewo","wieś",1,1899,1078,812,14.04,53.69,0.74,7.02,17.24,0.86,0.25
"774",140000,"mazowieckie",141103,"Karniewo","wieś",2,672,339,291,23.02,62.2,0.69,2.41,4.47,0,0.69
"775",140000,"mazowieckie",141103,"Karniewo","wieś",3,762,441,351,15.38,62.39,0.28,5.7,13.11,0,0.28
"776",140000,"mazowieckie",141103,"Karniewo","wieś",4,920,580,448,10.71,56.03,2.23,4.69,18.75,0.22,0.67
"777",140000,"mazowieckie",141104,"Krasnosielc","wieś",1,1453,884,651,11.06,51.61,0.15,18.43,14.59,0.15,0.31
"778",140000,"mazowieckie",141104,"Krasnosielc","wieś",2,1066,663,518,15.06,55.98,0,8.69,14.09,0.77,0.77
"779",140000,"mazowieckie",141104,"Krasnosielc","wieś",3,595,365,274,12.77,68.61,0,3.65,11.31,0,0
"780",140000,"mazowieckie",141104,"Krasnosielc","wieś",4,435,249,197,19.8,59.9,0.51,2.03,11.68,0.51,0
"781",140000,"mazowieckie",141104,"Krasnosielc","wieś",5,1326,726,545,11.01,68.44,0.18,8.62,8.07,0,0.73
"782",140000,"mazowieckie",141104,"Krasnosielc","wieś",6,470,285,210,10.48,55.24,0.48,11.43,15.24,0,0.48
"783",140000,"mazowieckie",141101,"Maków Mazowiecki","miasto",1,1889,950,780,15,31.92,0.38,31.54,15.77,0.26,0.77
"784",140000,"mazowieckie",141101,"Maków Mazowiecki","miasto",2,2102,1019,817,16.16,31.58,1.84,25.34,15.42,0.61,0.73
"785",140000,"mazowieckie",141101,"Maków Mazowiecki","miasto",3,1968,1022,857,17.62,33.26,0.23,28.35,15.75,0.35,0.93
"786",140000,"mazowieckie",141101,"Maków Mazowiecki","miasto",4,2153,1159,907,18.96,35.17,0.99,24.04,13.67,0.55,0.99
"787",140000,"mazowieckie",141101,"Maków Mazowiecki","miasto",5,31,13,9,11.11,22.22,0,11.11,33.33,0,0
"788",140000,"mazowieckie",141101,"Maków Mazowiecki","miasto",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",140000,"mazowieckie",141105,"Młynarze","wieś",1,770,538,455,12.09,63.52,0,4.84,12.53,0.22,0.88
"790",140000,"mazowieckie",141105,"Młynarze","wieś",2,318,213,169,7.1,58.58,0.59,2.37,16.57,0,0.59
"791",140000,"mazowieckie",141105,"Młynarze","wieś",3,328,206,168,12.5,73.81,0.6,4.76,5.36,0,0.6
"792",140000,"mazowieckie",141106,"Płoniawy-Bramura","wieś",1,633,322,245,20,47.76,0.82,6.94,20,0,0
"793",140000,"mazowieckie",141106,"Płoniawy-Bramura","wieś",2,249,167,129,26.36,44.96,0.78,6.2,10.85,0.78,0.78
"794",140000,"mazowieckie",141106,"Płoniawy-Bramura","wieś",3,840,473,361,11.91,55.12,0.83,8.59,14.96,0.28,0.55
"795",140000,"mazowieckie",141106,"Płoniawy-Bramura","wieś",4,552,359,266,10.9,62.03,1.5,2.26,16.92,0,0
"796",140000,"mazowieckie",141106,"Płoniawy-Bramura","wieś",5,1141,459,350,20.29,54.57,0.57,10.86,9.14,0.29,1.43
"797",140000,"mazowieckie",141106,"Płoniawy-Bramura","wieś",6,465,255,197,5.08,76.65,0,8.63,7.11,0,0.51
"798",140000,"mazowieckie",141106,"Płoniawy-Bramura","wieś",7,571,267,231,4.33,19.48,0.43,67.53,6.49,0.43,0
"799",140000,"mazowieckie",141106,"Płoniawy-Bramura","wieś",8,308,130,95,12.63,65.26,0,3.16,12.63,0,1.05
"800",140000,"mazowieckie",141107,"Różan","obszar miesko-wiejski",1,1163,779,649,24.04,30.35,1.39,14.18,19.72,0.77,1.39
"801",140000,"mazowieckie",141107,"Różan","obszar miesko-wiejski",2,1139,775,537,20.11,28.49,1.49,13.04,26.26,2.05,1.12
"802",140000,"mazowieckie",141107,"Różan","obszar miesko-wiejski",3,1420,917,679,14.87,40.35,2.5,13.25,17.23,0.88,1.03
"803",140000,"mazowieckie",141108,"Rzewnie","wieś",1,1264,934,640,22.34,40.16,0.62,7.34,21.72,1.09,1.41
"804",140000,"mazowieckie",141108,"Rzewnie","wieś",2,310,217,144,27.78,37.5,2.08,2.78,19.44,0.69,3.47
"805",140000,"mazowieckie",141108,"Rzewnie","wieś",3,353,254,173,27.17,32.37,1.16,6.36,21.97,1.16,0.58
"806",140000,"mazowieckie",141108,"Rzewnie","wieś",4,263,167,113,17.7,42.48,0,7.96,18.58,2.65,1.77
"807",140000,"mazowieckie",141109,"Sypniewo","wieś",1,1179,638,538,8.36,73.79,0.56,1.12,12.83,1.86,0
"808",140000,"mazowieckie",141109,"Sypniewo","wieś",2,223,113,94,4.26,85.11,0,0,8.51,0,0
"809",140000,"mazowieckie",141109,"Sypniewo","wieś",3,255,155,138,2.9,70.29,0.72,1.45,21.01,2.17,0
"810",140000,"mazowieckie",141109,"Sypniewo","wieś",4,1229,555,463,7.13,71.71,0.43,2.38,15.55,0.22,0
"811",140000,"mazowieckie",141110,"Szelków","wieś",1,1057,740,554,18.59,53.07,0.9,8.12,10.65,1.26,0.36
"812",140000,"mazowieckie",141110,"Szelków","wieś",2,568,340,270,14.44,61.48,1.85,6.67,8.89,0,0.74
"813",140000,"mazowieckie",141110,"Szelków","wieś",3,228,160,122,9.02,48.36,0.82,17.21,14.75,0.82,0
"814",140000,"mazowieckie",141110,"Szelków","wieś",4,379,298,198,27.27,36.87,1.01,4.04,20.71,1.52,0
"815",140000,"mazowieckie",141110,"Szelków","wieś",5,384,270,180,13.89,45,1.11,11.67,20.56,0,0.56
"816",140000,"mazowieckie",141110,"Szelków","wieś",6,198,160,116,20.69,50,1.72,3.45,8.62,2.59,0.86
"817",140000,"mazowieckie",141110,"Szelków","wieś",7,225,146,117,17.09,22.22,0.85,11.11,24.79,4.27,0.85
"818",140000,"mazowieckie",141204,"Cegłów","wieś",1,1936,1097,878,22.55,16.97,1.37,28.82,15.83,0.34,1.48
"819",140000,"mazowieckie",141204,"Cegłów","wieś",2,841,395,305,21.97,25.57,1.64,26.89,10.49,0.98,1.97
"820",140000,"mazowieckie",141204,"Cegłów","wieś",3,475,189,160,11.25,24.38,1.88,10,16.88,1.88,1.25
"821",140000,"mazowieckie",141204,"Cegłów","wieś",4,615,329,265,4.15,81.51,0.75,3.77,6.42,0,0
"822",140000,"mazowieckie",141204,"Cegłów","wieś",5,632,287,228,10.09,54.39,0.44,12.72,9.21,0.44,1.75
"823",140000,"mazowieckie",141204,"Cegłów","wieś",6,355,151,128,10.94,40.62,1.56,17.97,21.88,1.56,2.34
"824",140000,"mazowieckie",141204,"Cegłów","wieś",7,131,64,50,22,18,0,46,6,0,0
"825",140000,"mazowieckie",141205,"Dębe Wielkie","wieś",1,1215,569,425,13.18,15.29,1.65,24.94,34.35,0.94,1.41
"826",140000,"mazowieckie",141205,"Dębe Wielkie","wieś",2,543,247,173,20.23,15.61,0.58,27.17,21.97,0.58,2.31
"827",140000,"mazowieckie",141205,"Dębe Wielkie","wieś",3,942,442,335,17.91,17.91,0.9,20.9,28.66,0.6,2.09
"828",140000,"mazowieckie",141205,"Dębe Wielkie","wieś",4,1602,677,449,12.25,15.59,4.01,30.96,28.29,0.67,1.11
"829",140000,"mazowieckie",141205,"Dębe Wielkie","wieś",5,1510,855,671,14.9,17.44,0.75,25.48,28.91,1.49,1.64
"830",140000,"mazowieckie",141205,"Dębe Wielkie","wieś",6,1161,748,568,11.8,13.91,1.06,32.39,25.88,1.58,2.46
"831",140000,"mazowieckie",141206,"Dobre","wieś",1,1410,817,597,14.24,28.98,1.01,21.94,23.62,1.34,1.01
"832",140000,"mazowieckie",141206,"Dobre","wieś",2,1692,812,539,13.73,25.05,1.3,18.92,28.39,1.11,0.74
"833",140000,"mazowieckie",141206,"Dobre","wieś",3,846,367,244,16.39,21.31,1.23,9.84,38.52,1.23,2.05
"834",140000,"mazowieckie",141206,"Dobre","wieś",4,489,265,202,18.32,29.21,0.5,20.3,23.27,0.5,1.49
"835",140000,"mazowieckie",141206,"Dobre","wieś",5,362,172,95,5.26,28.42,3.16,10.53,40,0,2.11
"836",140000,"mazowieckie",141207,"Halinów","obszar miesko-wiejski",1,1247,712,545,17.61,10.28,0.73,35.41,22.39,0.37,1.83
"837",140000,"mazowieckie",141207,"Halinów","obszar miesko-wiejski",2,1247,712,545,17.61,10.28,0.73,35.41,22.39,0.37,1.83
"838",140000,"mazowieckie",141207,"Halinów","obszar miesko-wiejski",3,1520,746,585,18.29,10.6,1.03,31.97,28.89,1.03,1.2
"839",140000,"mazowieckie",141207,"Halinów","obszar miesko-wiejski",4,1494,737,585,15.73,11.79,2.05,26.5,30.43,1.37,2.91
"840",140000,"mazowieckie",141207,"Halinów","obszar miesko-wiejski",5,1494,737,585,15.73,11.79,2.05,26.5,30.43,1.37,2.91
