"Teryt";"Województwo";"Kod gm.";"Gmina";"Typ gminy";"Nr obwodu";"Adres obwodu";"Typ obwodu";"Przystosowany dla niepełnosprawnych";"Granice obwodu"
"140000";"mazowieckie";"146201";"Płock";"miasto";"41";"Szkoła Podstawowa Nr 12 im. M. Zimińskiej-Sygietyńskiej, ul. Brzozowa 3, Płock";"Powszechny";"Nie";"Akacjowa, Boczna, Brzozowa, Dolna, Działkowa, Fabryczna, Jodłowa, Miła, Modrzewiowa, Obejście, Paśniki, Południowa, Poprzeczna, Sadowa, Słowicza, Słoneczna, Urocza, Wesoła, Wiatraki, Wiślana, Zaułek, Pl. Zielony."
"140000";"mazowieckie";"146201";"Płock";"miasto";"42";"Zespół Medycznych Szkół Policealnych, Al. Marsz. J. Piłsudskiego 8, Płock";"Powszechny";"Nie";"Błotna, Gronowa, Gęsia, Jesienna, Letnia, Łąkowa, Podchorążych, Powstańców Styczniowych, Torowa, Wspólna, Zakątek, Zaścianek, Żabia, Żytnia."
"140000";"mazowieckie";"146201";"Płock";"miasto";"43";"Stacja Uzdatniania Wody, ul. Górna 56, Płock";"Powszechny";"Nie";"Agrestowa, Chabrowa, Dziedziniec, Filtrowa, Górna, Grabówka (nr nieparzyste od 1 do 23 i nr parzyste od 2 do 18), Imielnicka, Kalinowa, Malinowa, Ośnicka, Różana, Rzeczna, Studzienna, Widok, Wodna, Źródlana."
"140000";"mazowieckie";"146201";"Płock";"miasto";"44";"Zespół Szkół Nr 1, ul. Piaska 5, Płock";"Powszechny";"Nie";"Banacha, Chopina (od Otolińskiej do Gierzyńskiego), Heweliusza, Kolberga, Kołłątaja, Kopernika, Krzywickiego, Lachmana, Rozego, Staszica, Stodółkiewicza."
"140000";"mazowieckie";"146201";"Płock";"miasto";"45";"Miejskie Przedszkole Nr 35, ul. Piaska 3, Płock";"Powszechny";"Nie";"Al. Marszałka Józefa Piłsudskiego (nr nieparzyste i parzyste do torów), Gierzyńskiego, Piaska."
"140000";"mazowieckie";"146201";"Płock";"miasto";"46";"Miejskie Przedszkole Nr 20, ul. Dobrowolskiego 4, Płock";"Powszechny";"Tak";"Dobrowolskiego, Gintera."
"140000";"mazowieckie";"146201";"Płock";"miasto";"47";"ZEP - INFO Spółka z o.o., Al. Marsz. J. Piłsudskiego 41, Płock";"Powszechny";"Nie";"Al. Marszałka Józefa Piłsudskiego (nr nieparzyste i parzyste od torów do końca), Dziewiarska, Graniczna, Końcowa, Wyszogrodzka (od torów do Granicznej)."
"140000";"mazowieckie";"146201";"Płock";"miasto";"48";"Biurowiec Wektra-Holding Sp. z o. o., ul. Otolińska 21, Płock";"Powszechny";"Tak";"Otolińska."
"140000";"mazowieckie";"146201";"Płock";"miasto";"49";"Miejskie Przedszkole z Oddziałami Integracyjnymi Nr 31, ul. Szarych Szeregów 32, Płock";"Powszechny";"Nie";"Łączniczek, Szarych Szeregów (nr nieparzyste od 1 do 21 i nr parzyste od 2 do 20)."
"140000";"mazowieckie";"146201";"Płock";"miasto";"50";"Szkoła Podstawowa Nr 23 im. Armii Krajowej, ul. Walecznych 20, Płock";"Powszechny";"Nie";"Armii Krajowej"
"140000";"mazowieckie";"146201";"Płock";"miasto";"51";"Miejskie Przedszkole Nr 37, ul. Hubalczyków 5, Płock";"Powszechny";"Nie";"Baczyńskiego, Grota-Roweckiego, Obrońców Helu, Ofiar Katynia, Ossowskiego, Patriotów, Sucharskiego."
"140000";"mazowieckie";"146201";"Płock";"miasto";"52";"Zespół Szkół Nr 5 (dotychczasowe Gimnazjum Nr 8 im. A. Macieszy), ul. Gen. T. Kutrzeby 2a, Płock (wejście boczne - stołówka)";"Powszechny";"Nie";"Andersa, Dywizjonu 303, Kleberga, Kutrzeby, Monte Cassino, Sikorskiego, Sosabowskiego, Wańkowicza, Żołnierzy Września."
"140000";"mazowieckie";"146201";"Płock";"miasto";"53";"Zespół Szkół Nr 5 (dotychczasowe Gimnazjum Nr 8 im. A. Macieszy), ul. Gen. T. Kutrzeby 2a, Płock (wejście główne)";"Powszechny";"Tak";"Batalionu ""Parasol"", Batalionu ""Zośka"", Bytnara, Chruściela, Wyszogrodzka (nr nieparzyste od Armii Krajowej do granic miasta)."
"140000";"mazowieckie";"146201";"Płock";"miasto";"54";"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 22 im. J. Korczaka, ul. Czwartaków 6, Płock";"Powszechny";"Tak";"Czwartaków, Mazura, Zubrzyckiego."
"140000";"mazowieckie";"146201";"Płock";"miasto";"55";"Miejskie Przedszkole Nr 4 im. Jasia i Małgosi, ul. Czwartaków 18b, Płock";"Powszechny";"Tak";"Al. Jana Pawła II (nr nieparzyste od 1 do 27 i nr parzyste od 2 do 70), Czerwonych Kosynierów, Gen. Grzmot - Skotnickiego, Kombatantów, Pasaż Ignacego Jana Paderewskiego, Pałacowa, Puchalskiego, Rogowskiego, Szczęsnego, Swojska, Synów Pułku, Św. Wojciecha, Wilczyńskiego, Wyszogrodzka (nr parzyste od Granicznej do Jaru Rosicy), Wiśniewskiego."
"140000";"mazowieckie";"146201";"Płock";"miasto";"56";"Pływalnia Miejska ""Podolanka"", ul. Czwartaków 6, Płock";"Powszechny";"Tak";"Al. Jana Pawła II (nr nieparzyste od 29 do końca)."
"140000";"mazowieckie";"146201";"Płock";"miasto";"57";"Związek Spółek Wodnych Melkorex, ul. Harcerska 39, Płock";"Powszechny";"Nie";"Brzoskwiniowa, Chmielna, Czereśniowa, Darniowa, Drozdowa, Harcerska (nr nieparzyste od 1 do 49 i nr parzyste od 2 do 48a), Jabłoni, Jaskółcza, Jastrzębia, Kasztanowa, Kątowa, Leszczynowa, Lisia, Liściasta, Lokalna, Łamana, Majowa, Morelowa, Motylowa, Orzechowa, Parcele, Podgórze, Pogodna, Porzeczkowa, Prosta, Poziomkowa, Sielska, Skrajna, Szpacza, Śliwowa, Św. Huberta, Widna, Wiosenna, Wiśniowa, Wyszogrodzka (nr parzyste od Jaru Rosicy do granic miasta), Zajęcza, Żurawia, Żywiczna."
"140000";"mazowieckie";"146201";"Płock";"miasto";"58";"Siedziba Rady Mieszkańców Osiedla Borowiczki, ul. Borowicka 3, Płock";"Powszechny";"Nie";"Basenowa, Borowicka, Botaniczna, Cedrowa, Cisowa, Grabowa, Harcerska (nr nieparzyste od 51 do Borowickiej i nr parzyste od 50 do Borowickiej), Jesionowa, Lipowa, Miedziana, Młyńska, Mokra, Nowa, Odległa, Piaski, Piesza, Pl. Witosa, Raczkowizna, Sarnia, Srebrna, Urbanowo, Wiązowa, Wiejska, Wierzbowa, Wilcza, Zakole, Zapłotek, Złota, Żelazna."
"140000";"mazowieckie";"146201";"Płock";"miasto";"59";"Szkoła Podstawowa Nr 20 im. Wł. Broniewskiego, ul. Korczaka 10, Płock";"Powszechny";"Nie";"Bałtycka, Białowieska, Chełmińska, Flisacka, Grabówka (nr nieparzyste od 25 do Korczaka i nr parzyste od 20 do Korczaka), Gmury, Gościniec, Kaszubska, Korczaka, Kujawska, Kurpiowska, ks. prałata Stefana Niedzielaka, Lubuska, Łomżyńska, Łowicka, Małopolska, Mazowiecka, Mazurska, Pocztowa, Podlaska, Podwale, Pomorska, Powiśle, Roztocze, Rybna, Skierkowskiego, Śląska, Warmińska, Wójtowa, Zarzeczna, Zgodna, Żuławska."
"140000";"mazowieckie";"146201";"Płock";"miasto";"60";"Centromost - Stocznia Rzeczna w Płocku Sp. z o. o., ul. Popłacińska 42, Płock";"Powszechny";"Nie";"Drzewna, Gromadzka, Kapitańska, Kotwiczna, Leśna, Marynarska, Piaskowa, Popłacińska, Portowa, Rondo inż. Jana Marka Lajourdie, Sołdka, Stoczniowa, Strażacka, Szkutnicza, Sucha, Sukcesorska, Tartaczna, Teligi, Ukośna, Zagroda, Zielona."
"140000";"mazowieckie";"146201";"Płock";"miasto";"61";"Miejskie Przedszkole Nr 13, ul. Krakówka 8, Płock";"Powszechny";"Tak";"Cicha, Dobrzykowska, Gąbińska, Górka, Jeziorna-bez numerów, Jordanowska, Kolejowa (nr nieparzyste od 1 do 47 i nr parzyste od 2 do 50), Kościelna, Kręta, Krakówka (nr nieparzyste od 1 do 19 i nr parzyste od 2 do 8), Łącka - bez numerów, Na Stoku (nr od 1 do 4), Nadwiślańska, Nizinna, Ogrodowa, Okopowa, Przeprawa, Przesmyk, Sannicka, Siewna, Spokojna, Tokarska, Wąska, Wygon."
"140000";"mazowieckie";"146201";"Płock";"miasto";"62";"Szkoła Podstawowa Nr 15, ul. Przyszkolna 22, Płock";"Powszechny";"Tak";"Ciechomicka (nr nieparzyste od 1 do 5 i nr parzyste od 2 do 28), Michała Ciechomskiego, Edukacyjna, Gajowa, Góry, Jaworowa, Kolejowa -bez numerów, Krakówka - bez numerów, Kutnowska, Łącka (nr nieparzyste od 1 do 39 i nr parzyste od 2 do 22), Myśliwska, Nauczycielska, Nowoosiedlowa, Osiedlowa, Parkowa, Pedagogiczna, Podleśna, Przyszkolna, Przytulna, Ruczajowa, Semestralna, Wakacyjna, Wesółka, Wrzosowa, Wysoka, Zdrojowa."
"140000";"mazowieckie";"146201";"Płock";"miasto";"63";"Miejskie Przedszkole Nr 2, ul. Browarna 6, Płock";"Powszechny";"Nie";"Browarna, Chmielowa, Ciechomicka (nr nieparzyste od 7 do 129 i nr parzyste od 30 do 188), Grabińska, Herbaciana, Janówek, Jeziorna (nr nieparzyste od 1 do 15 i nr parzyste od 2 do 84), Lawendowa, Letniskowa, Miętowa, Na Stoku -bez numerów, Nowociechomicka, Piwna, Rekreacyjna, Rumiankowa, Św. Siostry Faustyny, Tęczowa, Tymiankowa, Wczasowa, Włościany, Ziołowa."
"140000";"mazowieckie";"146201";"Płock";"miasto";"64";"Miejskie Przedszkole z Oddziałami Integracyjnymi Nr 31, ul. Szarych Szeregów 32, Płock";"Powszechny";"Nie";"Szarych Szeregów (nr nieparzyste od 23 do końca i nr parzyste od 22 do końca)."
"140000";"mazowieckie";"146201";"Płock";"miasto";"65";"Szkoła Podstawowa Nr 23 im. Armii Krajowej, ul. Walecznych 20, Płock";"Powszechny";"Nie";"Bliska, Boryszewska, Hubalczyków, Walecznych, Wyszogrodzka (nr nieparzyste od Granicznej do Armii Krajowej), Urodzajna, Zbożowa, Żyzna."
"140000";"mazowieckie";"146201";"Płock";"miasto";"66";"Szkoła Podstwawowa z Oddziałami Integracynymi Nr 22 im. J. Korczaka, ul. Czwartaków 6, Płock";"Powszechny";"Tak";"Al. Jana Pawła II (nr parzyste od 72 do końca)."
"140000";"mazowieckie";"146201";"Płock";"miasto";"67";"Płocki Zakład Opieki Zdrowotnej Sp. z o. o., ul. Kościuszki 28, Płock";"Szpital";"Nie";"Szpital Miejski im. Św. Trójcy w Płocku"
"140000";"mazowieckie";"146201";"Płock";"miasto";"68";"Wojewódzki Szpital Zepolony im. M. Kacprzaka, ul. Medyczna 19, Płock";"Szpital";"Nie";"Wojewódzki Szpital Zespolony im. M. Kacprzaka w Płocku"
"140000";"mazowieckie";"146201";"Płock";"miasto";"69";"Zakład Karny, ul. Sienkiewicza 22, Płock";"Zakład karny";"Nie";"Zakład Karny w Płocku"
"140000";"mazowieckie";"146301";"Radom";"miasto";"1";"V Liceum Ogólnokształcące im. Romualda Traugutta, Radom ul. Traugutta 52a";"Powszechny";"Nie";"Żeromskiego od Nr 12 do Nr 36 (strona parzysta), Pl. Konstytucji 3 Maja, Traugutta od Nr 42 do końca (strona parzysta), Piłsudskiego od Nr 1 do końca (strona nieparzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"2";"III Liceum Ogólnokształcące im. D.Czachowskiego, Radom ul. Traugutta 44";"Powszechny";"Nie";"Traugutta od Nr 37 do Nr 59 (strona nieparzysta) i od Nr 28 do Nr 40 (strona parzysta), Kopernika, Narutowicza od Nr 2 do Nr 18 (strona parzysta), Piłsudskiego od Nr 2 do końca (strona parzysta) Sienkiewicza od Nr 2 do Nr 6 ( strona parzysta ), Moniuszki od Nr 1 do Nr 7 (strona nieparzysta) i od Nr 2 do Nr 10 (strona parzysta), Mickiewicza od Nr 1 do Nr 19 (strona nieparzysta)"
"140000";"mazowieckie";"146301";"Radom";"miasto";"3";"Publiczna Szkoła Podstawowa Nr 13  im.Ks.Józefa Poniatowskiego ul. Sienkiewicza 30";"Powszechny";"Nie";"Sienkiewicza od Nr 1 do końca (strona nieparzysta) i od Nr 8 do końca (strona parzysta), Moniuszki od Nr 12 do końca (strona parzysta) i do Nr 9 do końca (strona nieparzysta), Żeromskiego od Nr 38/40 do Nr 56 (strona parzysta), Mickiewicza od Nr 2 do końca (strona parzysta) i od Nr 21 do końca (strona nieparzysta), Hoppena, Wyszyńskiego, 25 Czerwca od Nr 19 do Nr 31 (strona nieparzysta), Prusa."
"140000";"mazowieckie";"146301";"Radom";"miasto";"4";"Publiczna Szkoła Podstawowa Nr 7 im. Kazimierza Pułaskiego ul. Tybla 7/11";"Powszechny";"Nie";"Koszarowa, Dzika, Grochowa, Inżynierska, Tybla, Rzemieślnicza, Warzywna, Mireckiego, Wolność od Nr 5 do końca (strona nieparzysta) i od Nr 6 do końca (strona parzysta), Reja od Nr 2 do końca (strona parzysta), Wernera od Nr 1 do Nr 21 (strona nieparzysta) i od Nr 2 do Nr 10 (strona parzysta) do rzeki Mlecznej, Pl. 72 Pułku Piechoty"
"140000";"mazowieckie";"146301";"Radom";"miasto";"5";"Publiczna Szkoła Podstawowa Nr 13 im. Ks. J. Poniatowskiego; ul.Sienkiewicza 30";"Powszechny";"Nie";"Słowackiego od Nr 2 do Nr 28 (strona parzysta), Zacisze, B. Prażmowskiego od Nr 17 do końca (strona nieparzysta) i od Nr 14 do końca (strona parzysta), Bydgoska, 25 Czerwca od Nr 1 do Nr 17 (strona nieparzysta) i od Nr 2 do Nr 40 (strona parzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"6";"RTBS ""Administrator"" ul.Waryńskiego 16A";"Powszechny";"Nie";"Traugutta od Nr 1 do Nr 35 (strona nieparzysta) i od Nr 2 do Nr 26 (strona parzysta), Waryńskiego, Pl. Dworcowy, B. Prażmowskiego od Nr 1 do Nr 15 (strona nieparzysta) i od Nr 2 do Nr 12 (strona parzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"7";"Publiczna Szkoła Podstawowa Nr 7 im. Kazimierza Pułaskiego ul. Tybla 7/11";"Powszechny";"Nie";"Reja od Nr 1 do końca (strona nieparzysta), Szewska, Rwańska, Grodzka, Mała, Rynek, Esterki, Brudna, Szpitalna, Szwarlikowska, Żytnia, Wolność od Nr 1 do Nr 3 (strona nieparzysta) i od Nr 2 do Nr 4 (strona parzysta), Pl. Ks.Kotlarza."
"140000";"mazowieckie";"146301";"Radom";"miasto";"8";"I LO im. M. Kopernika ul. Żeromskiego 10";"Powszechny";"Nie";"Wałowa, Żeromskiego od Nr 2 do Nr 10 (strona parzysta), Traugutta od Nr 61 do końca (strona nieparzysta), Bernardyńska, Lekarska, Tochtermana, Podwalna, Przyborowskiego, Kanałowa, Bóżniczna, Anielewicza, Krakowska, Narutowicza od Nr 20 do końca."
"140000";"mazowieckie";"146301";"Radom";"miasto";"9";"Publiczne Gminazjum Nr 1im. Św.Kazimierza Jagiellończyka ul. Staromiejska 11";"Powszechny";"Nie";"Limanowskiego od Nr 26/30 do Nr 48 (strona parzysta), Okulickiego od Nr 1 do Nr 35 (strona nieparzysta), Piotrówka, Przechodnia, Wacława, Asnyka, Piwna, Floriana, Zgodna, Bednarska, Fredry, Staromiejska, Pl. Stare Miasto."
"140000";"mazowieckie";"146301";"Radom";"miasto";"10";"Publiczna Szkoła Podstawowa Nr 28 im. Adama Mickiewicza ul. Jaracza 8";"Powszechny";"Nie";"Planty od Nr 1 do Nr 7 (strona nieparzysta) i od Nr 2 do Nr 16 (strona parzysta), Broni, Dowkonta, Poniatowskiego, Bogusławskiego, Solskiego, Jaracza."
"140000";"mazowieckie";"146301";"Radom";"miasto";"11";"Zespół Szkół Budowlanych im. Kazimierza Wielkiegoul. Kościuszki 7";"Powszechny";"Nie";"Osterwy, Narutowicza 1 , 1a, 1b, Kościuszki."
"140000";"mazowieckie";"146301";"Radom";"miasto";"12";"Politechnika Radomska-Wydział Sztuki  ul. Malczewskiego 22";"Powszechny";"Tak";"Struga od Nr 2 do Nr 12 (strona parzysta) i od Nr 1 do Nr 7 (strona nieparzysta), Malczewskiego, Pl. Kazimierza, Zegara Słonecznego"
"140000";"mazowieckie";"146301";"Radom";"miasto";"13";"Publiczna Szkoła Podstawowa Nr5 im. Marii Dąbrowskiej ul. Sowińskiego 1";"Powszechny";"Nie";"11-go Listopada od Nr 56 do Nr 62 (strona parzysta) i od Nr 79/81 do Nr 89 (strona nieparzysta), Sportowa, Struga od Nr 55 do Nr 67 (strona nieparzysta), Czecha, Marusarzówny, Warskiego, Jordana, Podchorążych, Okopowa, Mielczarskiego, Ściegiennego, Wojciechowskiego, Stefczyka, Zajączka."
"140000";"mazowieckie";"146301";"Radom";"miasto";"14";"Publiczna Szkoła Podstawowa Nr 5 im. Marii Dąbrowskiejul Sowińskiego 1";"Powszechny";"Nie";"Żwirki i Wigury od ul. Kusocińskiego do końca, 11-go Listopada od Nr 30 do Nr 54 (strona parzysta) i od Nr 39 do Nr 69/77 (strona nieparzysta), Jasińskiego, Sowińskiego, Bema od Nr 10 do końca i od Nr 17 do końca (strona parzysta i nieparzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"15";"Przedszkole Publiczne Nr 2 ul. Jasińskiego 4";"Powszechny";"Nie";"Żwirki i Wigury od ul. Struga do ul. Kusocińskiego (strona parzysta i nieparzysta), Kusocińskiego od Nr 18 do końca (strona parzysta) i od Nr 25 do końca (strona nieparzysta), Bema od Nr 2 do Nr 8 (strona parzysta) i od Nr 1 do Nr 15 (strona nieparzysta), Prądzyńskiego, Lachtary"
"140000";"mazowieckie";"146301";"Radom";"miasto";"16";"Publiczna Szkoła Podstawowa Nr 34 Radom ul. Miła 18";"Powszechny";"Nie";"Miła, Kusocińskiego od Nr 11 do Nr 23 (strona nieparzysta) i od Nr 14 do Nr 16 (strona parzysta), Czysta, Struga od Nr 9 do Nr 53 (strona nieparzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"17";"II Liceum Ogólnokształcące im. M. Konopnickiej ul. Kusocińskiego 8";"Powszechny";"Nie";"Chrobrego od Nr 2 do Nr 34 (strona parzysta) i od Nr 1 do Nr 19 (strona nieparzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"18";"XI Liceum Ogólnokształcące z oddziałami integracyjnymi  im. St.Staszica ul.11-go Listopada 27";"Powszechny";"Nie";"11-go Listopada od Nr 2 do Nr 28 (strona parzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"19";"Przedszkole Publiczne Nr 15 ul. Kusocińskiego 10";"Powszechny";"Nie";"Warszawska od Nr 2 do Nr 8 (strona parzysta), Kusocińskiego od Nr 1 do Nr 9 (strona nieparzysta) i od Nr 2 do Nr 12 (strona parzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"20";"Zespół Szkół Ogólnokształcących Nr 6 im. J. Kochanowskiego ul. Kilińskiego 25";"Powszechny";"Nie";"Żeromskiego od Nr 1 do Nr 33 (strona nieparzysta), Witolda, Wąska, Kilińskiego od Nr 1 do Nr 17 (strona nieparzysta) i od Nr 2 do Nr 12 (strona parzysta), Pl. Jagielloński, Focha od Nr 1 do końca (strona nieparzysta), Stańczyka."
"140000";"mazowieckie";"146301";"Radom";"miasto";"21";"Zespół Szkół Plastycznych im. Józefa Brandta ul.Kilińskiego 20";"Powszechny";"Nie";"Struga od Nr 14 do Nr 34 (strona parzysta), Betonowa, Staszica od Nr 2 do Nr 22/24 (strona parzysta) i od Nr 1 do Nr 19 (strona nieparzysta), Niedziałkowskiego od Nr 15 do końca (strona nieparzysta) i od Nr 20 do końca (strona parzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"22";"Zespół Szkół Plastycznych im. Józefa Brandta ul. Kilińskiego 20";"Powszechny";"Nie";"Żeromskiego od Nr 35 do Nr 73 (strona nieparzysta), Kilińskiego od Nr 19 do końca (strona nieparzysta) i od Nr 14 do końca (strona parzysta), Focha od Nr 2 do końca (strona parzysta), Niedziałkowskiego od Nr 2 do Nr 18 (strona parzysta) i od Nr 1 do Nr 13 (strona nieparzysta), Kelles-Krauza od Nr 1 do Nr 17(strona nieparzysta) i od Nr 2 do Nr 22 (strona parzysta), Staszica od Nr 26 do końca (strona parzysta) i od Nr 21 do końca (strona nieparzysta), Mechaniczna."
"140000";"mazowieckie";"146301";"Radom";"miasto";"23";"Publiczne Gimnazjum Nr 13im. Polskich Noblistów ul. 25 Czerwca 79";"Powszechny";"Tak";"25 Czerwca od Nr 47 do Nr 81 (strona nieparzysta), Kelles-Krauza od Nr 19 do końca (strona nieparzysta) i od Nr 24 do końca (strona parzysta), M.Skłodowskiej-Curie, Partyzantów, Wysoka, Wilcza, Struga od Nr 36 do Nr 50 (strona parzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"24";"Placówka Wielofunkcyjna Słoneczny Dom ul. Kolberga 19";"Powszechny";"Nie";"25 Czerwca od Nr 56 do Nr 68a i 68b (strona parzysta), Młynarska, Batorego, Zbrowskiego od Nr 1 do Nr 35 (strona nieparzysta) i od Nr 2 do Nr 28 (strona parzysta), Żeromskiego od Nr 75 do Nr 109 (strona nieparzysta) , Kolberga od Nr 13 do końca (strona nieparzysta) i od Nr 14 do końca (strona parzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"25";"Publiczna Szkoła Podstawowa Nr 33 im. Kawalerów Orderu Uśmiechu ul.Kolberga 5 -wejście od ulicy Siennej 7";"Powszechny";"Tak";"Kolberga od Nr 1 do Nr 11 (strona nieparzysta), od Nr 2 do Nr 12 (strona parzysta), Grzybowska od ul. Kolberga do Potoku (Nr 38 i 21), Sienna od Nr 2 do Nr 42 (strona parzysta) i od Nr 1 do Nr 31 (strona nieparzysta), Żeromskiego od Nr 111 do końca (strona nieparzysta) i od Nr 96 do końca (strona parzysta), Szklana od Nr 1 do Nr 19 (strona nieparzysta) i od Nr 2 do Nr 8 (strona parzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"26";"Publiczna Szkoła Podstawowa Nr 8 im. Tadeusza Kościuszki ul. Dzierzkowska 9";"Powszechny";"Nie";"Żeromskiego od Nr 74 do Nr 94 (strona parzysta), 25 Czerwca od Nr 50 do Nr 54 (strona parzysta), Nowogrodzka od Nr 19 do końca (strona nieparzysta) i od Nr 24 do końca (strona parzysta), Czachowskiego."
"140000";"mazowieckie";"146301";"Radom";"miasto";"27";"Młodzieżowy  Dom Kultury im. Heleny Stadnickiej ul.Słowackiego 17";"Powszechny";"Nie";"25 Czerwca Nr 42 do Nr 48 (strona parzysta) i od Nr 33 do Nr 45 (strona nieparzysta), Słowackiego od Nr 1 do Nr 55 (strona nieparzysta), Nowogrodzka od Nr 1 do Nr 17 (strona nieparzysta) i od Nr 2 do Nr 22 (strona parzysta), Żeromskiego od Nr 58 do Nr 72 (strona parzysta), Dzierzkowska."
"140000";"mazowieckie";"146301";"Radom";"miasto";"28";"Publiczna Szkoła Podstawowa Nr 6 im. Orła Białego ul. Rapackiego 24";"Powszechny";"Tak";"Paderewskiego od nr 1 do nr 13 (strona nieparzysta) i od nr 2 do nr 26 (strona parzysta), Piwnika Ponurego, Terenowa, Michałowska"
"140000";"mazowieckie";"146301";"Radom";"miasto";"29";"Publiczna Szkoła Podstawowa Nr 24 im.Kornela Makuszyńskiego ul. Powstańców Śląskich 4";"Powszechny";"Nie";"Powstańców Śląskich, Gołębiowska, Obrońców Warszawy, Orląt Lwowskich."
"140000";"mazowieckie";"146301";"Radom";"miasto";"30";"Przedszkole Publiczne Nr 1 im. Marii Konopnickiej ul. Zientarskiego 3";"Powszechny";"Nie";"Kotarbińskiego, Zientarskiego, 11-go Listopada od Nr 64 do 102 (strona parzysta) i od Nr 91 do Nr 121 (strona nieparzysta), Struga od Nr 69 do końca (strona nieparzysta), Zbrowskiego od Nr 67 do końca (strona nieparzysta) i od Nr 78 do końca (strona parzysta)."
"140000";"mazowieckie";"146301";"Radom";"miasto";"31";"Przedszkole Publiczne Nr 24 im. Janusza Korczaka ul.Powstańców Śląskich 9";"Powszechny";"Nie";"Andersa, Skorupki, Kozienicka od Nr 2 do Nr 70 (strona parzysta) i od Nr 1 do Nr 77 (strona nieparzysta), Gryczana, Twarda, Towarowa, Magazynowa, Daleka 166."
